Link Product Page,title,ID,image 1,image 2,image 3 ,image 4,image 5,image 6,image 7,image 8,image 9,image 10,image 11,image 12,image 13,image 14,image 15,image 16,image 17,image 18,image 19,image 20,image 21,image 22,image 23,image 24,image 25,image 26,image 27,image 28,image 29,image 30,image 31,image 32,image 33,image 34,image 35,image 36,image 37,image 40 ,,
https://www.amazon.ae/Ouran-Fashion-Necklace-Pendant-Rhinestone/dp/B078M1YRLK/ref=sr_1_489?qid=1686556490&s=fashion&sr=1-489,"Ouran Necklace for Women,Celtic Tree of Life Pendant Necklace with CZ Crystal Girls Long Chain Necklace",213,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/41NMS6bUR5L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41QjGqQLw1L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51NpvGv6yUL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51-pMDPQ2TL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41XuqxvY6XL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51MnYdmLnCL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51U-uvxM1tL._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Estele-Plated-Non-Precious-Metal-Bracelet/dp/B08CSD9BP8/ref=sr_1_490?qid=1686556490&s=fashion&sr=1-490,Estele Fancy Designer Bracelets for Women,214,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/31+y4kppoHL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/417jNo8edGL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/414AzqRtT2L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41SUFRT9fIL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/31U+MItHOgL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/21C1cn-YAxL._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Rhinestone-Bikini-Adjustable-Summer-Layered/dp/B09WD4GW7K/ref=sr_1_533?qid=1686556496&s=fashion&sr=1-533,Summer Rhinestone Multilayer Waist Chain Beach Bikini Bead Belly Waist Chain Sequin Waist Belly Chain Beaded Body Chain for Women Girls,219,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/41EwDzphgfL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41gby8QXtCL._AC_US40_.jpg,https://m.media-amazon.com/images/I/31oBYCzukTL._AC_US40_.jpg,https://m.media-amazon.com/images/I/31LLY9ErQzL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41tOSnk3nOL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41jaM2J3L2L._SS36_.jpg,https://m.media-amazon.com/images/I/41Q6+fonP7L._SS36_.jpg,https://m.media-amazon.com/images/I/41EwDzphgfL._SS36_.jpg,https://m.media-amazon.com/images/I/41JixvnifTL._SS36_.jpg,https://m.media-amazon.com/images/I/41EK4ohotnL._SS36_.jpg,https://m.media-amazon.com/images/I/41hqC0CE+jL._SS36_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Collection-Oxidised-Chandbali-Earrings-Silver/dp/B078MGMVXV/ref=sr_1_534?qid=1686556496&s=fashion&sr=1-534,Yellow Chimes Tribal Muse Collection Oxidised Chandbali Silver Earrings For Women &amp; Girls (Silver-A),220,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/51lpKRNJdhL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51NQSzhP9fL._AC_US40_.jpg,https://m.media-amazon.com/images/I/61QIzaD58jL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51k0+KsfNnL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51nkC4X7spL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51Osuw3ugAL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51PCuAaJ5jL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/YouBella-Womens-Plated-Earrings-Jewellery/dp/B08KLHZ377/ref=sr_1_535?qid=1686556496&s=fashion&sr=1-535,YouBella Girls/Women's Gold Plated Earrings Jewellery Combo (Style 3),221,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/41gP7brhHnL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41zs7cXBRAL._AC_US40_.jpg,https://m.media-amazon.com/images/I/515ReHrbuEL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41a-CRcntCL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41OF3YJv8BL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Epaulet-Shoulder-Epaulets-Chain%EF%BC%8CBlazer-Accessories/dp/B0C16Z1K26/ref=sr_1_536?qid=1686556496&s=fashion&sr=1-536,1 Pair Rivet Tassel Chain Epaulet Fringe Shoulder Pieces Rivet Shoulder Epaulets Tassel Chain，Blazer Uniform Accessories for Women Men,222,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/41fxriua+HL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51uMkw7s6IL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51M3FM3e9iL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41oRR9yNUSL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41lDMfpU9VL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51xAXhVlYhL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41IQ2ivVpNL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Accessories-Headband-Necklace-Earrings-Cocktail/dp/B0BPSHLSS7/ref=sr_1_537?qid=1686556496&s=fashion&sr=1-537,"1920s Flapper Makeup Accessories, 1920s Headband Necklace Gloves Accessories, Roaring 20s Black Feather Headband Earrings Necklace Long Gloves Opera Party Ball Cocktail Tea Party Clothing Accessories",223,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/51LmHDg6JZL._AC_US40_.jpg,https://m.media-amazon.com/images/I/518oKQigzcL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51NbyDwheIL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41drn4NY2OL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41jECB1QTQL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41LI7Sm++XL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51E8ZdC4kBL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Fashion-Natural-Bracelet-Handmade-Hematite/dp/B08VHH24RJ/ref=sr_1_538?qid=1686556496&s=fashion&sr=1-538,Fashion 4mm Natural Stone Beads Evil Eye Bracelet Handmade Hematite Turkish Evil Eye Braclet For Men Hand Jewelry (Color : Obsidian),224,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/51+HywPtDjL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51+UISrRKpL._AC_US40_.jpg,https://m.media-amazon.com/images/I/513QT68fCmL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51UNxmB9jyL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51lJIle-G4L._AC_US40_.jpg,https://m.media-amazon.com/images/I/61VBtqb+LpL._AC_US40_.jpg,https://m.media-amazon.com/images/I/61g1RWZGfdL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51+HywPtDjL._SS36_.jpg,https://m.media-amazon.com/images/I/51bLQEh0z6L._SS36_.jpg,https://m.media-amazon.com/images/I/51MJARdlT3L._SS36_.jpg,https://m.media-amazon.com/images/I/51FC10acXwL._SS36_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Braided-Bracelets-Distance-Friendship-Graduation/dp/B0C71BZ6SJ/ref=sr_1_581?qid=1686556502&s=fashion&sr=1-581,2 pcs Heart Braided Bracelets Long Distance Friendship Graduation Gift For Couple Women Girls Teens With Wish Card Useful,229,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/41IgM9trejL._AC_US40_.jpg,https://m.media-amazon.com/images/I/419iaFx-FhL._AC_US40_.jpg,https://m.media-amazon.com/images/I/31+pKWGLWdL._AC_US40_.jpg,https://m.media-amazon.com/images/I/21SiOHsMGHL._AC_US40_.jpg,https://m.media-amazon.com/images/I/31epluly5CL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Tewiky-Necklace-Paperclip-Necklaces-Jewelry/dp/B09WY7KPG7/ref=sr_1_582?qid=1686556502&s=fashion&sr=1-582,Tewiky Cute Heart Necklace Tiny 14k Gold Heart Pendant Choker Necklaces Small Gold Love Open Heart Chain Necklace for Women Dainty Gold Necklace Gifts for Her,230,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/21ikwNZilML._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/515qd48Gf+L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41oTXOOsbkL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51xIQoe5i9L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41YtIWvcvRL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41ehZvuLT5L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41AW6hLnJgS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/51A6riNoUwS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41HuGeCGTxL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41CRJoTGnVS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41GWwGubW3S._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41bP1ypPZWS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41pQgTV-rzS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41Zmx+dT5hS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/410FfVgguTL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41GQfBtigpL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31dmOX6zcMS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/51TP4BRbtbL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31ERbL9EQCL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41UH12ODtaL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/413ioLo5L+L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31NzvPQkCgL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/51Qu-NAyYdS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41eBsbN7L4L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41SKIpmMsTL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/313DIPH0BxL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41aTW+rWzWL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/314DlRRUDtS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/21PisIMyaKS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/515qd48Gf+L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31AnhDSKYzL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/512FGTknfsS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41dKL2u-EQS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/411Egz-PhkL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41vtmNF2fKL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41lYsWDmqlS._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/51Qi7MTG0-L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41MqZzjL8iL._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31d4HnsZEDL._SX38_SY50_CR,0,0,38,50_.jpg"
https://www.amazon.ae/doubgood-Bracelets-Valentines-Stackable-Bracelet/dp/B09HTSNTJY/ref=sr_1_583?qid=1686556502&s=fashion&sr=1-583,"doubgood Gold Beaded Bracelets for Women, Stackable Gold Bracelets for Women Men 14K Real Gold Plated Stretch Bead Ball Bracelet with Letter Pendant",231,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/41R7qs6i+xL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51993TbFwaL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41LXOwlHknL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51g65cv30+L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51UzOCh2uqL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41IY4g3Vv+L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41rfoOgDjAL._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Goodern-Blackpink-Necklace-Bracelet-Earring/dp/B0BQ3FFX3X/ref=sr_1_584?qid=1686556502&s=fashion&sr=1-584,Goodern Blackpink Gifts Set for Fans Blackpink Necklace Blackpink Bracelet Blackpink Earring Blackpink New Album Gifts Set Blackpink Jennie Lisa Jisoo Rose Jewelry Set Blackpink Group Gift for Blink,232,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/41JrDWfT8qL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41eZmTCGuFL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41TDf6CgBUL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41LaDRh7T6L._AC_US40_.jpg,https://m.media-amazon.com/images/I/4176erbv+fL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41Jw0b+dudL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41lSdHm7LwL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41s-jre-1tL._SS36_.jpg,https://m.media-amazon.com/images/I/41JrDWfT8qL._SS36_.jpg,https://m.media-amazon.com/images/I/414LGvOpNWL._SS36_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Cosplay-Earrings-Tanjiro-Hanafuda-Acrylic/dp/B09WDSBBVJ/ref=sr_1_585?qid=1686556502&s=fashion&sr=1-585,"Demon Slayer Cosplay Anime Earrings Tanjiro &amp; Hanafuda Earrings, Acrylic Earrings, Kimetsu No Yaiba",233,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/4106cXMmCYL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41Nt-PvHTsL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41zaY4MTM7L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41y7FQvPEJL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41AFbJCBQjL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41-5rF6hsML._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/KALVICA-Hypoallergenic-Multicolored-Butterfly-Stainless/dp/B0B1PDB94R/ref=sr_1_586?qid=1686556502&s=fashion&sr=1-586,"KALVICA 4 Pairs Hypoallergenic Stud Earrings for Girls Women Small Cubic Zirconia Stud Earrings Set Multicolored Flower Butterfly Rainbow Heart Cute Jewelry Birthday Party Gifts, Stainless Steel",234,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/51vz2jvdfkL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51wbmcjAwxL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/415WfwNtbdL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41v5nEA34dL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41spGnXv3dL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41sVvZmm3YL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/416quH6UR0L._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Bracelet-Women-Girls-Three-styles/dp/B098STQQJ6/ref=sr_1_629?qid=1686556507&s=fashion&sr=1-629,Gold Blue Bracelet for Women Girls Three Chain styles with Evil Eye Bead,239,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/41k9LjRrJOS._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41FwHp7BAeS._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/LRGKMCWTOB-Stainless-Cartilage-Piercing-Glitter/dp/B0BNPMV88T/ref=sr_1_630?qid=1686556507&s=fashion&sr=1-630,LRGKMCWTOB 3pc 16g Stainless Steel Fake Lip Ear Nose Stud Ring Clip On Cartilage Non Piercing Rings Hoop Gothic Glitter CZ no hole fake lip nail lip clip lip ring,240,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/31fxg8Ib25L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/31+sDOmTjsL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41th8cT2PTL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/513BaRnEhnL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41LZNwYW6jL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41uleUnzeXL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/21oyxAEZKiL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/31jw3ZW07-L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31fxg8Ib25L._SX38_SY50_CR,0,0,38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/1piece-PinMarts-Bright-Yellow-Sunflower/dp/B008ODL1NK/ref=sr_1_631?qid=1686556507&s=fashion&sr=1-631,PinMart Detailed Yellow Sunflower Summer Enamel Lapel Brooch Pin,241,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/51dm0WXDm3L._AC_US40_.jpg,https://m.media-amazon.com/images/I/51rFMVhD1GL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41VhIuZw9xL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51s-pJCwZPL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51pdrv6ZnRL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51wNtJfd4bL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51T2Rhq-lQL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51dm0WXDm3L._SS36_.jpg,https://m.media-amazon.com/images/I/51dm0WXDm3L._SS36_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Gold-Tone-Necklace-Poolside-Delicate-Vacation/dp/B0C2YCQCJ1/ref=sr_1_632?qid=1686556507&s=fashion&sr=1-632,"Gold Flower Lace Chain, Bikini Body Chain Summer Body Chain Body Jewelry Elegant Body Chain Gold-Tone Necklace Poolside Jewelry Delicate Body Chain Vacation Jewelry Feminine Fashion Piece for Women",242,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/312qm9iaGbL._AC_US40_.jpg,https://m.media-amazon.com/images/I/417JEnm-KuL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41t12WEwq2L._AC_US40_.jpg,https://m.media-amazon.com/images/I/4159XYuY7VL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41XzyUIDJQL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51XYV6A4qWL._AC_US40_.jpg,https://m.media-amazon.com/images/I/31XDND6hBsL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/CISHOP-Womens-Gold-plated-Simulated-Earrings/dp/B07NF6M5MG/ref=sr_1_633?qid=1686556507&s=fashion&sr=1-633,CISHOP Women's 18K Gold-plated Simulated Pearl Earrings Kidney Wire Dangle Earrings,243,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/31sYdU4Jh2L._AC_US40_.jpg,https://m.media-amazon.com/images/I/51Q9YKkmSmL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41XeybgOqVL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51IUDij9u3L._AC_US40_.jpg,https://m.media-amazon.com/images/I/41qAmYoSSWL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41Di6-DN8RL._SS36_.jpg,https://m.media-amazon.com/images/I/31sYdU4Jh2L._SS36_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Style-Pearl-Dangles-Earrings-Fashion/dp/B09GKXCG32/ref=sr_1_634?qid=1686556507&s=fashion&sr=1-634,Lura Style Pearl Dangles Hoops Earrings for Women Fashion,244,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/41QORTq5ECL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/519W6MDwXxL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41Ynak7SSyL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41NrIV3RLoL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41u+DGksN0L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41sclksK9JL._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Jumwrit-Necklace-Statement-Costume-Accessory/dp/B09MLYQ6YT/ref=sr_1_677?qid=1686556513&s=fashion&sr=1-677,Jumwrit Chunky Choker Necklace Statement Thick Necklace Heavy Chain Necklace Costume Accessory for Women Girls,249,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/51He7JFLtlL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51z6XfnJgEL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51VREoyt7pL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41h8FN+lu+L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/51jeOZeFrnL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41n1dI+EoDL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/419x2axSzDL._AC_SR38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Yellow-Chimes-Fashion-Oxidized-Stylish/dp/B07GRQ8CN8/ref=sr_1_678?qid=1686556513&s=fashion&sr=1-678,Yellow Chimes Fashion Oxidized Silver Floral Single Stylish Anklet for Girls and Women,250,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://m.media-amazon.com/images/I/41RKynjxj1L._AC_US40_.jpg,https://m.media-amazon.com/images/I/41ICEsnIXaL._AC_US40_.jpg,https://m.media-amazon.com/images/I/41ygVyg4eEL._AC_US40_.jpg,https://m.media-amazon.com/images/I/51f4EzjWdjL._AC_US40_.jpg,https://m.media-amazon.com/images/I/418bRV42JYL._AC_US40_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ae/Qimily-Earrings-Hypoallergenic-Lightweight-earrings/dp/B09THCSMP2/ref=sr_1_679?qid=1686556513&s=fashion&sr=1-679,Qimily Gold Hoop Earrings for Women，Gold Plated Hypoallergenic Lightweight Small Dainty Hoop Earrings Jewelry for Gifts,251,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,"https://m.media-amazon.com/images/I/41T494EqE8L._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41qgdT06GXL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41NvS9XebkL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41elUFDVXfL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41sgHmpAtgL._AC_SR38,50_.jpg","https://m.media-amazon.com/images/I/41T494EqE8L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/41VXOGQJH-L._SX38_SY50_CR,0,0,38,50_.jpg","https://m.media-amazon.com/images/I/31HrqudF4xL._SX38_SY50_CR,0,0,38,50_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
