Link Product Page,title,ID,Stars out of 5,Reviewer Count
https://www.amazon.ae/Napier-Declaration-Crystal-Leverback-Earrings/dp/B01N184QVW/ref=sr_1_1401?qid=1686556596&s=fashion&sr=1-1401,Napier Women's Pierced Earrings Pearl Drop Leverback,397,4.5,929
https://www.amazon.ae/%D8%A8%D9%82%D9%84%D8%A7%D8%AF%D8%A9-%D9%85%D8%AA%D8%AF%D9%84%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D8%B3-%D9%85%D8%AC%D9%88%D9%87%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%8A%D9%84%D8%A7%D8%AF/dp/B0BNPJLXGM/ref=sr_1_1402?qid=1686556596&s=fashion&sr=1-1402,عقد بقلادة متدلية من الذهب الأبيض عيار 18 قيراط مطلية بالنحاس ، تغليف هدايا للنساء ، مجوهرات عصرية ، عيد ميلاد ، ذكرى سنوية ، عيد الأم ، عيد الميلاد(40 سم / 15.8 بوصة),398,No reviewer,No reviewer
https://www.amazon.ae/Yellow-Chimes-Multicolor-Triple-Bracelet/dp/B077JM6V8G/ref=sr_1_1445?qid=1686556602&s=fashion&sr=1-1445,Yellow Chimes Multicolor Triple Gold/Silver Plated Alloy Charm Bracelet for Women &amp; Girls,403,4,301
https://www.amazon.ae/Platinum-Elegant-Austrian-Crystal-Adjustable/dp/B077JJPPFP/ref=sr_1_1446?qid=1686556602&s=fashion&sr=1-1446,Yellow Chimes Platinum Plated Trendy Elegant Austrian Crystal Heart Cut Adjustable Ring for Women and Girls,404,3.8,923
https://www.amazon.ae/Carissima-Womens-Belcher-Bracelet-Length/dp/B00IBHMZL6/ref=sr_1_1447?qid=1686556602&s=fashion&sr=1-1447,Carissima Gold Women's 9 ct Gold Heart Charm Round Belcher Chain Bracelet of Length 18 cm/7 Inch,405,3.9,589
https://www.amazon.ae/Zaveri-Pearls-Traditional-Non-PrecioUS-Women-Zpfk8692/dp/B07Q31D195/ref=sr_1_1448?qid=1686556602&s=fashion&sr=1-1448,Zaveri Pearls Traditional Non-PrecioUS Metal Gold Tone Gold Plated Kundan Payal For Women-Zpfk8692,407,4,104
https://www.amazon.ae/Guess-Womens-Stainless-Steel-Bracelet/dp/B09P8V5JJQ/ref=sr_1_1449?qid=1686556602&s=fashion&sr=1-1449,Guess Women's G Logo Stainless Steel Gold Curb Chain Charm Bracelet,408,No reviewer,No reviewer
https://www.amazon.ae/Sunflower-Necklace-Sunshine-Engraved-Pendant/dp/B08Z3KGWKC/ref=sr_1_1450?qid=1686556602&s=fashion&sr=1-1450,Sunflower Locket Necklace You are My Sunshine Engraved Pendant Necklace for Women Girls with Nice Gift Box,409,4.1,8
https://www.amazon.ae/JMIMO-Necklace-Friendship-Heart-shaped-Splicing/dp/B08G8L4CH4/ref=sr_1_1493?qid=1686556607&s=fashion&sr=1-1493,JMIMO Best Friends Necklace Friendship Gift BFF Women's Fashion Jewelry Necklace Good Friends Heart-shaped Splicing Necklace Weirdo 1 Weirdo 2 (2 Pcs),414,4.4,123
https://www.amazon.ae/Oxidized-Stylish-Traditional-ChandBali-Earrings/dp/B084HCVS9G/ref=sr_1_1494?qid=1686556607&s=fashion&sr=1-1494,Yellow Chimes Silver German Silver Oxidized Brass Stylish Afghani Traditional ChandBali Earrings Women And Girls (5 Pair Combo),415,4.1,76
https://www.amazon.ae/Jewseen-Cartilage-Piercing-Surgical-cubic-zirconia/dp/B0BMG8RQXZ/ref=sr_1_1495?qid=1686556607&s=fashion&sr=1-1495,Jewseen 16g Septum Ring Star Septum Jewelry Cartilage Earring Hoop Helix Piercing Jewelry Surgical Steel Tragus Earrings Daith Earrings Nose Ring Hoop for Women and Men,416,4.4,141
https://www.amazon.ae/CRYSTALMIRACLE-Powerful-Handcrafted-Accessory-Meditation/dp/B079RYWV26/ref=sr_1_1496?qid=1686556607&s=fashion&sr=1-1496,CRYSTALMIRACLE Powerful Selenite Beaded Round Bracelet Crystal Healing Fashion Jewelry Men Women Gift Psychic Energy Handcrafted Accessory Wellness Peace Meditation Love,417,4.5,473
https://www.amazon.ae/Kridzisw-Threadless-Stainless-Straight-16PCS-28PCS/dp/B0BHX64KP2/ref=sr_1_1497?qid=1686556607&s=fashion&sr=1-1497,Kridzisw 20G 18G Push in Threadless Nose Rings Stud Stainless Steel Straight Heart Star Opal Nose Rings Piercing Jewelry for Women Men Girls CZ 2MM 2.5MM 3MM 16PCS-28PCS,418,4.2,27
https://www.amazon.ae/Alphabet-Letter-Initial-Sterling-Silver/dp/B07Q7MZ55P/ref=sr_1_1498?qid=1686556607&s=fashion&sr=1-1498,"Alphabet Charm Letter Beads,A-Z Letter Initial Spacer,Solid Woman' Sterling Silver Pandora Charm",419,No reviewer,No reviewer
https://www.amazon.ae/Necklace-Pendant-Protection-Adjustable-Jewelry/dp/B0BNBGGY22/ref=sr_1_1541?qid=1686556613&s=fashion&sr=1-1541,2 PCS Evil Eye Necklace for Women Gold Pendant Hamsa Hand Protection Lucky Blue Eyes Evil Eye Charms Adjustable Choker Jewelry Gift Set,424,No reviewer,No reviewer
https://www.amazon.ae/YADOCA-Stainless-Butterfly-Piercing-cubic-zirconia/dp/B0B1393SRQ/ref=sr_1_1542?qid=1686556613&s=fashion&sr=1-1542,YADOCA 16 Pcs 20G Nose Studs Surgical Steel L Shaped Nose Rings Studs for Women Opal CZ Heart Butterfly Nose Piercing Jewelry Silver Rose Gold,425,3.9,89
https://www.amazon.ae/PAVOI-Colored-Lightweight-Chunky-Earrings/dp/B07ML324GG/ref=sr_1_1543?qid=1686556613&s=fashion&sr=1-1543,PAVOI 14K Gold Colored Lightweight Chunky Open Hoops | Gold Hoop Earrings for Women,426,4.5,"41,773"
https://www.amazon.ae/Shining-Diva-Fashion-Earrings-10795er/dp/B07YLV2TPH/ref=sr_1_1544?qid=1686556613&s=fashion&sr=1-1544,"Shining Diva Fashion Stylish Crystal Gold Plated Hoop Earrings for Women (Golden , 10795er)",427,4,2
https://www.amazon.ae/Piercing-Septum-Jewelry-Cartilage-16G%EF%BC%88Gold%EF%BC%89/dp/B0C1C1G14J/ref=sr_1_1545?qid=1686556613&s=fashion&sr=1-1545,"Piercing Kit, Nose Septum Rings Piercing Jewelry for Ear Lip Belly Button Tongue Tragus Cartilage Body Piercing Tools Kit with Piercing Needle 14G 16G（Gold）",428,No reviewer,No reviewer
https://www.amazon.ae/Fstrend-Statement-African-Necklace-Accessories/dp/B089NPK6SC/ref=sr_1_1546?qid=1686556613&s=fashion&sr=1-1546,Fstrend Statement Chunky Choker Gold Plated African Necklace Costume Party Jewelry Accessories for Women and Girls,429,4,127
https://www.amazon.ae/Earrings-Crystals-Sterling-Hypoallergenic-Occasion/dp/B09W2J41RH/ref=sr_1_1589?qid=1686556620&s=fashion&sr=1-1589,"Silver Earrings, Crystals Ear Cuffs, Sterling Hypoallergenic Earring, Earrings Fits, for Any Occasion (A Pair 14 Crystal)",434,2.5,2
https://www.amazon.ae/PAVOI-Plated-Sterling-Silver-Earrings/dp/B076G8QGP3/ref=sr_1_1590?qid=1686556620&s=fashion&sr=1-1590,PAVOI 14K Gold Plated Sterling Silver Post Dainty Mini Bar Stud Earrings | Gold Earrings for Women,435,4.5,"2,211"
https://www.amazon.ae/NanMuc-Teardrop-Birthstone-Birthday-Constellation/dp/B0BHQGB8D4/ref=sr_1_1591?qid=1686556620&s=fashion&sr=1-1591,NanMuc 12 Zodiac Sign Teardrop Birthstone Birthday Charm Constellation Bead Pendant for Pandora Bracelet Necklace,436,No reviewer,No reviewer
https://www.amazon.ae/Gehena-Estele-Navratan-Necklace-50500042-Ig/dp/B098DFLMVB/ref=sr_1_1592?qid=1686556620&s=fashion&sr=1-1592,Gehena By Estele Gold Plated Necklace Set for Women,437,2.9,49
https://www.amazon.ae/Mother-Daughter-Alphabet-Necklace-Splicing-Creative/dp/B09W2BBSQL/ref=sr_1_1593?qid=1686556620&s=fashion&sr=1-1593,2 Pack Mother-Daughter Alphabet Necklace Set Splicing Yin Yang Pendant Necklace Creative Shape Suitable as Birthday/Festival/Mother's Day Gift,438,3.8,4
https://www.amazon.ae/Multilayered-ELECDON-Bracelets-Bracelet-Personality/dp/B09P36XM8C/ref=sr_1_1594?qid=1686556620&s=fashion&sr=1-1594,"Multilayered Women Anklets, ELECDON Women Ankle Bracelets Beaded Bracelet Elastic Foot and Hand Chain Jewelry, Personality Creative Anklet, Boho Handmade Beads Colorful (7Pcs, Set-1)",439,3.5,2
https://www.amazon.ae/WAINIS-Bracelets-Colorful-Stackable-Bohemian/dp/B0B68FYVM1/ref=sr_1_1637?qid=1686556626&s=fashion&sr=1-1637,WAINIS 44 Pcs Preppy Bracelets Set Colorful Heart Star Evil Eye Beaded Polymer Clay Pearl Stackable Charm Y2K Kidcore Summer Beach Bohemian Layering Bracelets for Women Girls Teens,444,4.5,73
https://www.amazon.ae/Pearich-Stacking-Stackable-Statement-Zirconia/dp/B09ZD8XG1R/ref=sr_1_1638?qid=1686556626&s=fashion&sr=1-1638,Pearich 14K Gold Filled Rings Stacking Rings for Women Girls Stackable Thin Gold Ring Plain Statement Band Ring Comfort Fit Size 5 to 10 2PCS/3PCS/4PCS/5PCS,445,4.2,978
https://www.amazon.ae/Guess-Jewellery-Feelings-Stainless-Necklace/dp/B09496S5Z9/ref=sr_1_1639?qid=1686556626&s=fashion&sr=1-1639,Guess Jewellery Women's Guess My Feelings Stainless Steel Silver Chain Necklace,446,4.7,3
https://www.amazon.ae/Murano-Glass-Turtle-Dangle-applicable/dp/B0899ZNF1G/ref=sr_1_1640?qid=1686556626&s=fashion&sr=1-1640,"Murano Glass Sea Turtle Dangle Charm, 5,1 x 16,5 x 13,4 mm, Metal, Not applicable",447,4.6,693
https://www.amazon.ae/Rainbow-Clouds-Matching-Friends-Necklace/dp/B07MX46K3S/ref=sr_1_1641?qid=1686556626&s=fashion&sr=1-1641,Rainbow Clouds Buds Matching Best Friends Necklace Set,448,3.7,9
https://www.amazon.ae/Swarovski-Duo-Evil-Eye-Pendant/dp/B016ROFMKU/ref=sr_1_1642?qid=1686556626&s=fashion&sr=1-1642,Swarovski Duo Evil Eye Pendant,449,4.6,218
https://www.amazon.ae/Hawaiian-Decorations-Necklace-Bracelets-Headband/dp/B0B6FXSNVP/ref=sr_1_1685?qid=1686556632&s=fashion&sr=1-1685,"Hawaiian Leis Party Decorations, Hawaiian Flower Necklace Flowers Bracelets Headband, for Tropical Hawaiian Party Theme Beach Party Hawaiian Night Bar Beach Vacation 32 Pieces",454,5,1
https://www.amazon.ae/BOUTIQUELOVIN-Plated-Earrings-Hypoallergenic-Lightweight/dp/B08F9W1DKV/ref=sr_1_1686?qid=1686556632&s=fashion&sr=1-1686,BOUTIQUELOVIN 14K Gold Plated Hoop Earrings for Women Hypoallergenic Thick Chunky Hoop Earrings Lightweight Tube Design,455,4.5,"1,768"
https://www.amazon.ae/JAKAWIN-Choker-Necklace-Adjustable-Necklaces/dp/B07ZWT8LC7/ref=sr_1_1687?qid=1686556632&s=fashion&sr=1-1687,JAKAWIN Choker Necklace Adjustable Black Collar Necklaces for Women and Girls NK134,456,3.9,"2,400"
https://www.amazon.ae/Exquisite-Signature-Stainless-Bracelet-YCFJBR-01SUGA-SLBK/dp/B07TRN2JB2/ref=sr_1_1688?qid=1686556632&s=fashion&sr=1-1688,Yellow Chimes Unisex Kpop BTS Band Exquisite Signature Suga Silicon Silver Plated Stainless Steel Charm Bracelet (Silver; Black; YCFJBR-01SUGA-SLBK),457,4.4,222
https://www.amazon.ae/YouBella-Stylish-Jewellery-Earrings-YBEAR_32130/dp/B079QNC3C5/ref=sr_1_1689?qid=1686556632&s=fashion&sr=1-1689,YouBella Stylish Party Wear Jewellery Gold Plated Drop Earrings for Women (Combo)(YBEAR_32130),458,4.1,589
https://www.amazon.ae/Zaveri-Pearls-Antique-Necklace-Zpfk6299/dp/B074PVBGLL/ref=sr_1_1690?qid=1686556632&s=fashion&sr=1-1690,Zaveri Pearls Silver Antique Choker Necklace For Women (Silver) (Zpfk6299),459,4,"2,152"
https://www.amazon.ae/Sterling-Tanjiro-Earrings-Hanafuda-Halloween/dp/B09KVJ58L4/ref=sr_1_1781?qid=1686556643&s=fashion&sr=1-1781,"925 Sterling Silver Tanjiro Earrings,Anime Demon Slayer Cosplay Tanjiro Black Earrings Ear clip Kimetsu No Yaiba Hanafuda Halloween For Men Women Earrings",465,4.5,"1,579"
https://www.amazon.ae/MANVEN-Promise-Distance-Matching-Bracelets/dp/B083LHJ1GF/ref=sr_1_1782?qid=1686556643&s=fashion&sr=1-1782,MANVEN Pinky Promise Distance Matching Bracelets(Ver.2) for Best Friends Couple Family Women Mens Teen Girls,466,4.5,"3,775"
https://www.amazon.ae/Zaveri-Pearls-Jewellery-Golden-ZPFK6087/dp/B071NMH2ZS/ref=sr_1_1783?qid=1686556643&s=fashion&sr=1-1783,Zaveri Pearls,467,3.9,"1,337"
https://www.amazon.ae/BOZONY-Earrings-Hypoallergenic-Sterling-Silver/dp/B0BKGFMMLT/ref=sr_1_1784?qid=1686556643&s=fashion&sr=1-1784,"BOZONY White Pearl Stud Earrings Set, Hypoallergenic 925 Sterling Silver Earrings Studs for Women Girl",468,No reviewer,No reviewer
https://www.amazon.ae/Alwan-Long-Size-Anklet-Women/dp/B09X1WQQN8/ref=sr_1_1785?qid=1686556643&s=fashion&sr=1-1785,Alwan Long Size Evil Eye Anklet for Women - EE3976BADB,469,2,1
https://www.amazon.ae/Love-Moon-Message-Pendant-Necklace/dp/B07MMF5QRM/ref=sr_1_1786?qid=1686556643&s=fashion&sr=1-1786,I Love You To The Moon and Back Message Pendant Necklace for Mom,470,4.2,12
https://www.amazon.ae/Yellow-Charming-Butterfly-Surgical-Bracelet/dp/B07D1KBKCZ/ref=sr_1_1829?qid=1686556649&s=fashion&sr=1-1829,Yellow Chimes Charming Butterfly Surgical Steel 18K Real Rose Gold Plated Bracelet for Women &amp; Girls,475,4.4,488
https://www.amazon.ae/SWAROVSKI-Creativity-Pierced-Earrings-Rhodium/dp/B01AUX4U6Q/ref=sr_1_1830?qid=1686556649&s=fashion&sr=1-1830,"SWAROVSKI Women's Creativity Circle Jewelry Collection, Clear Crystals",476,4.6,"6,159"
https://www.amazon.ae/Invisible-Size-Tightener-Different-Transparent/dp/B097RKNLKZ/ref=sr_1_1831?qid=1686556649&s=fashion&sr=1-1831,"6 Sheets Invisible Ring Size Adjuster for Loose Rings, Ring Guard Silicone Ring Size Reducer Loose Rings Tightener, 8 Different Sizes (Transparent)",477,3.2,319
https://www.amazon.ae/Natural-Rosary-misbaha-99beads-33beads/dp/B0977DC5BB/ref=sr_1_1832?qid=1686556649&s=fashion&sr=1-1832,Natural Black Agate Rosary Muslim Tasbih Gift Islam misbaha Man's Onxy Prayer Beads 33 45 66 99beads Stone Rosary,478,4.8,6
https://www.amazon.ae/J-End%C3%A9ar-Earrings-Constellation-Horoscope-Jewellery/dp/B087F4MGLH/ref=sr_1_1833?qid=1686556649&s=fashion&sr=1-1833,"J.Endéar Zodiac Earrings Sterling Silver Small Stud for Women Girls Men, Constellation Horoscope Round Disc Ladies Earrings Jewellery Gift",479,4.2,138
https://www.amazon.ae/Pandora-Women-Gilded-silver-Zirconia/dp/B086W45NR3/ref=sr_1_1834?qid=1686556649&s=fashion&sr=1-1834,Pandora Women Gilded silver Other form Cubic Zirconia Charm - 788878C01,480,4.7,822
https://www.amazon.ae/Piercing-Disposable-Earring-Hypoallergenic-Safety/dp/B0BF547HWT/ref=sr_1_1877?qid=1686556655&s=fashion&sr=1-1877,"4 Pack Self Ear Piercing Gun, Disposable Self Ear Piercing Gun Kit with Earring Hypoallergenic Studs Safety Ear Piercing Gun Kit Tool (silver)",485,No reviewer,No reviewer
https://www.amazon.ae/Rainbow-Outside-Jewelry-Appearance-Geometric/dp/B0B3DHZ9HH/ref=sr_1_1878?qid=1686556655&s=fashion&sr=1-1878,Women Men Ring Unisex Ring Rainbow Arc Outside Jewelry Fashion Appearance Geometric Finger Ring for Wedding,486,No reviewer,No reviewer
https://www.amazon.ae/Motivational-Wristbands-Inspirational-Silicone-Bracelets/dp/B09CYTJRQ6/ref=sr_1_1879?qid=1686556655&s=fashion&sr=1-1879,"60 Pieces Motivational Quote Rubber Wristbands Colored Inspirational Silicone Bracelets Stretch Unisex Wristbands for Women Men Teen Gifts, 20 Styles",487,4.7,"1,754"
https://www.amazon.ae/Youbella-Necklace-Jewellery-Earrings-Ybcrs_Combo_00023/dp/B01FMGKKGK/ref=sr_1_1880?qid=1686556655&s=fashion&sr=1-1880,"Youbella Women's Crystal Necklace Jewellery Set With Earrings &amp; Bracelet (Ybcrs_Combo_00023, Blue)",488,3.7,"2,323"
https://www.amazon.ae/Necklace-Pictures-Birthday-Christmas-Gemstone/dp/B0B87ZDRKM/ref=sr_1_1881?qid=1686556655&s=fashion&sr=1-1881,"Gold Locket Necklace with Picture Lockets for Women That Hold Pictures Photo Heart Shaped Locket Pendant Necklace for Women Birthday Christmas Gifts for Girls, Small, No Gemstone",489,1,1
https://www.amazon.ae/YunZh-Backpacks-Clothing-Accessory-gemstone/dp/B09HGTY7ZM/ref=sr_1_1882?qid=1686556655&s=fashion&sr=1-1882,YunZh Cute Enamel pins Set for Backpacks jacket Anime cartoon pins for Clothing Bags Jackets Accessory DIY Crafts pins,490,4.7,164
https://www.amazon.ae/Handmade-Natural-Crystal-Necklace-natural/dp/B07Z63YD8M/ref=sr_1_1925?qid=1686556661&s=fashion&sr=1-1925,Plumiss Boho Handmade Natural Jasper Stone Beaded Crystal Mixed Strand Short Necklace for Women Girl,495,4.4,143
https://www.amazon.ae/Bracelets-Adjustable-Turkish-Protection-Bracelet/dp/B09TZZC8RP/ref=sr_1_1926?qid=1686556661&s=fashion&sr=1-1926,"Gold Bracelets for Women Girls, Adjustable Turkish Blue Eye Protection Bracelet Jewelry",496,No reviewer,No reviewer
https://www.amazon.ae/PENQI-Inspired-Necklace-Stainless-Gemstone/dp/B0BX42LW78/ref=sr_1_1927?qid=1686556661&s=fashion&sr=1-1927,PENQI Singer Inspired Necklace Album Gift for Singer Fans Music Lovers Gift Singer Song Gift Music Jewelry,497,5,3
https://www.amazon.ae/Layered-Necklace-Carabiner-Statement-Jewelry/dp/B0BK8JKTKD/ref=sr_1_1928?qid=1686556661&s=fashion&sr=1-1928,Layered Chunky Necklace for Women Gold Cuban Link Chain Carabiner Necklace Punk Statement Necklace Chunky Choker Necklace Jewelry Gifts for Teen Girls,498,2.6,55
https://www.amazon.ae/African-Traditional-Bohemian-Headwraps-Earrings/dp/B09YCJLVHS/ref=sr_1_1929?qid=1686556661&s=fashion&sr=1-1929,3 Pcs Women Ankara African Traditional Costume Set African Print Midi Casual Dashiki Skirt Bohemian African Print Headwraps Scarf Drop Dangle Earrings,499,1,1
https://www.amazon.ae/REBUY-Black-Tourmaline-Chip-Bracelet/dp/B08GCB6MK8/ref=sr_1_1930?qid=1686556661&s=fashion&sr=1-1930,REBUY Black Tourmaline Chip Bracelet For Unisex,500,5,1
https://www.amazon.ae/YouBella-Jewellery-Crystal-Handmade-Earrings/dp/B08NHD2BJ1/ref=sr_1_1973?qid=1686556666&s=fashion&sr=1-1973,YouBella Jewellery Red &amp; Black Crystal Gold Plated Handmade Earrings for Girls and Women,505,4,220
https://www.amazon.ae/St-Benedict-Rosary-Stainless-Brazil/dp/B016NBPFHM/ref=sr_1_1974?qid=1686556666&s=fashion&sr=1-1974,Intercession St Benedict Rosary - Stainless Steel Chain with Wood Beads - Made in Brazil,506,4.2,80
https://www.amazon.ae/Golden-Crystal-Layered-Jewelry-Ladies/dp/B0B34XC4RB/ref=sr_1_1975?qid=1686556666&s=fashion&sr=1-1975,Belly Chain Golden Pearl Layered Waist Chain for Women Beach Bikini Sexy Body Jewelry Accessories for Ladies and Girls,508,3.5,2
https://www.amazon.ae/Shining-Diva-Plated-Traditional-Earrings/dp/B01CU2HZUI/ref=sr_1_1976?qid=1686556666&s=fashion&sr=1-1976,Shining Diva Stylish Traditional Jhumki Earrings For Women &amp; Girls,509,5,1
https://www.amazon.ae/ELECDON-Spinning-Adjustable-Aesthetic-Rotating/dp/B0BJQB9DZG/ref=sr_1_1977?qid=1686556666&s=fashion&sr=1-1977,"Anti Anxiety Ring, ELECDON Anti Anxiety Ring for Women Men, Dainty Calming Spinning Anxiety Bead Rings Kid Ladies Thumb Adjustable Trendy Aesthetic Rotating Fidget Ring Spinner, Golden",510,No reviewer,No reviewer
https://www.amazon.ae/Longita-Surgical-Piercing-Jewelry-stainless-steel/dp/B0B5N32TTQ/ref=sr_1_1978?qid=1686556666&s=fashion&sr=1-1978,Longita Belly Button Ring Belly Rings Gold Silver Dangle Belly Button Rings for Women Surgical Steel Dangle Belly Ring Belly Button Piercing Jewelry,511,4.4,169
https://www.amazon.ae/Goodern-Bracelets-Bracelet-Adjustable-Personalized/dp/B0BJ1J9RFM/ref=sr_1_2021?qid=1686556672&s=fashion&sr=1-2021,Goodern Men's Dragon Bead Bracelets Natural Stone Bracelet Black and White Beads Bracelet Adjustable Rope Cuffs Chain Bracelet Charm Jewelry Gift String Bracelet for Women Men Personalized Bracelet,516,No reviewer,No reviewer
https://www.amazon.ae/WHITE-SHOP-Rhinestone-Nightclub-Accessories/dp/B0BGPVD8JW/ref=sr_1_2022?qid=1686556672&s=fashion&sr=1-2022,THE WHITE SHOP Sparkly Crystal Body Chain Silver Rhinestone Bling Bra Chain Sexy Bikini Nightclub Body Chain Accessories for Women and Girls,517,No reviewer,No reviewer
https://www.amazon.ae/MAKINGTEC-Crystal-Glitter-Accessory-Accessories/dp/B0B2C1RG12/ref=sr_1_2023?qid=1686556672&s=fashion&sr=1-2023,"Leg Chain, MAKINGTEC Crystal Leg Chain Glitter Body Chains Beach Party Club Thigh Chain Fashion Body Jewelry Accessory for Women and Girls Bikini Body Accessories Jewelry for Women (Gold)",518,4.5,2
https://www.amazon.ae/YouBella-Plated-Stylish-Butterfly-YBNK_5658/dp/B07VK9JJJT/ref=sr_1_2024?qid=1686556672&s=fashion&sr=1-2024,YouBella Rose Gold Gold Plated Stylish Butterfly Chain for Women (YBNK_5658),519,3.3,234
https://www.amazon.ae/Beauty-Beast-Rose-Pendant-Necklace-Rose/dp/B07MX2RRBN/ref=sr_1_2025?qid=1686556672&s=fashion&sr=1-2025,Beauty and the Beast Rose Pendant Necklace-Rose Gold,520,5,1
https://www.amazon.ae/Palestine-Pendant-Necklace-Jewelry-Necklaces/dp/B09VZNMWQQ/ref=sr_1_2026?qid=1686556672&s=fashion&sr=1-2026,Silver Palestine Map Flag Pendant Chain Necklace for Women Men Middle East Jewelry Necklaces,521,4.1,14
https://www.amazon.ae/GUESS-Womens-Framed-Necklace-Crystal/dp/B078BBQFV4/ref=sr_1_2069?qid=1686556678&s=fashion&sr=1-2069,GUESS Womens Pave Framed Heart Toggle Necklace with 4 G Logo,526,4,135
https://www.amazon.ae/Silver-Trousers-Chains-Keychains-Jewelry/dp/B0BML845XY/ref=sr_1_2070?qid=1686556678&s=fashion&sr=1-2070,Hip Hop Pants Jean Chain Goth Punk Silver Trousers Chains Biker Heavy Thick Wallet Pocket Chains Silver Keychains Body Jewelry for Men and Women (Silver),527,3,2
https://www.amazon.ae/UNGENT-THEM-Bracelet-Protection-Friendship/dp/B07VWWW9YV/ref=sr_1_2071?qid=1686556678&s=fashion&sr=1-2071,"UNGENT THEM Evil Eye Bracelet Anklet for Women Men, Protection Lucky BFF Wish Friendship Bracelet for 2, Gift for Friends Family Sister",528,4.5,560
https://www.amazon.ae/BOZONY-Sterling-Freshwater-Earrings-Hypoallergenic/dp/B0BK3ZCNTF/ref=sr_1_2073?qid=1686556678&s=fashion&sr=1-2073,"BOZONY 925 Sterling Silver Freshwater Pearl Earrings Hypoallergenic Pearl Drop Stud Earrings Set, Silver Pearl Earrings Fine Jewelry for Women Ladies Large",530,5,1
https://www.amazon.ae/Hypoallergenic-Solitaire-Birthstone-Earrings-Gemstone/dp/B09T5FQ5JZ/ref=sr_1_2074?qid=1686556678&s=fashion&sr=1-2074,Solid 14K Gold Hypoallergenic 3mm Round Solitaire Genuine Birthstone Bezel Screw Back Stud Earrings,531,4.3,117
https://www.amazon.ae/Pierced-Owl-Stainless-Dangling-zirconia/dp/B0BTMVK2SF/ref=sr_1_2117?qid=1686556684&s=fashion&sr=1-2117,Pierced Owl 14GA Stainless Steel CZ Crystal Dragon Dangling Belly Button Ring,536,No reviewer,No reviewer
https://www.amazon.ae/Just-Imagine-Eye-Catching-Accessory-Adjustable/dp/B0BRLF6P77/ref=sr_1_2118?qid=1686556684&s=fashion&sr=1-2118,Just Imagine - Exotic Jaguar Head Gold Plated Cubic Zircon Crystal Ring for Women - A Bold and Eye-Catching Accessory | Adjustable Finger Rings For Women And Girls,537,No reviewer,No reviewer
https://www.amazon.ae/Necklace-Classic-Stretch-Chokers-Decorations/dp/B0B28XJGKV/ref=sr_1_2119?qid=1686556684&s=fashion&sr=1-2119,"Choker Necklace for Women, 10 Pcs Black Choker Necklace Set, Gothic Black Lace Classic Stretch Velvet Chokers, Party Decorations for Women and Teen Girls (10 Style)",538,No reviewer,No reviewer
https://www.amazon.ae/Zirconia-Diamonds-Contemporary-Earrings-Women-Zpfk9745/dp/B08G1GLPK2/ref=sr_1_2120?qid=1686556684&s=fashion&sr=1-2120,"Zaveri Pearls Women's Base Metal Cubic Zirconia Diamonds &amp; Pearls Gold, Pink Contemporary Stud Earrings For Women-Zpfk9745, Combo Of 3,",539,4,386
https://www.amazon.ae/PPONE-Tartaglia-Clothing-Backpack-Accessories/dp/B09BZ7RZGW/ref=sr_1_2121?qid=1686556684&s=fashion&sr=1-2121,PPONE Game Hu Tao Brooch Xiao Pins Zhongli Venti Badge Tartaglia Brooch Klee Shogun Kokomi Paimon for Clothing Backpack Buttons Accessories,540,No reviewer,No reviewer
https://www.amazon.ae/Robella-Swarovski-Elements-Encrusted-Purple-Swarovski/dp/B07T518SJ6/ref=sr_1_2122?qid=1686556684&s=fashion&sr=1-2122,Robella Swarovski Elements Necklace Encrusted With Purple&nbsp;Swarovski Crystals Rob-001,541,2.5,2
https://www.amazon.ae/PANDORA-590719-19-Women-Silver-Accessories/dp/B00S8L749I/ref=sr_1_2165?qid=1686556689&s=fashion&sr=1-2165,Pandora Moments Women's Sterling Silver Heart Clasp Snake Chain Bracelet for Charms,546,4.4,"9,319"
https://www.amazon.ae/Oivley-Engagement-Zirconia-Sterling-Gemstone/dp/B0BTHDSH4M/ref=sr_1_2166?qid=1686556689&s=fashion&sr=1-2166,Oivley 2.7CT Engagement Wedding Rings for Women Promise Rings for Her Cubic Zirconia Ring 925 Sterling Silver Rings for Women Fake Engagement Ring with 18K White Gold Plated,547,4.1,10
https://www.amazon.ae/YADOCA-Piercing-Piercings-Jewelry-cubic-zirconia/dp/B0B2LSNPSC/ref=sr_1_2167?qid=1686556689&s=fashion&sr=1-2167,YADOCA 8 Pcs Fake Belly Piercing for Women Fake Belly Ring Dangle Fake Belly Button Piercings CZ Non Piercing Jewelry Clip on Belly Button Rings,548,3.9,56
https://www.amazon.ae/Shiny-Carat-Simulated-Diamond-Rings/dp/B07MG71SC7/ref=sr_1_2168?qid=1686556689&s=fashion&sr=1-2168,Shiny 1 Carat Simulated Diamond Rings for Women - 18K White Gold Plated,549,2.4,13
