Link Product Page,title,ID,Product Discription,Product Info
https://www.amazon.ae/%D8%A8%D9%82%D9%84%D8%A7%D8%AF%D8%A9-%D9%85%D8%AA%D8%AF%D9%84%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D8%B3-%D9%85%D8%AC%D9%88%D9%87%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%8A%D9%84%D8%A7%D8%AF/dp/B0BNPJLXGM/ref=sr_1_1402?qid=1686556596&s=fashion&sr=1-1402,عقد بقلادة متدلية من الذهب الأبيض عيار 18 قيراط مطلية بالنحاس ، تغليف هدايا للنساء ، مجوهرات عصرية ، عيد ميلاد ، ذكرى سنوية ، عيد الأم ، عيد الميلاد(40 سم / 15.8 بوصة),398,"['Design Concept: The whole design is simple and elegant. The pendant is a transparent crossover-shaped zirconia stone that is easy to match and suitable for most occasions, allowing you to shine in the crowd.', 'Material: This crossover zirconia necklace is made of copper-plated 18k white gold, transparent zirconia, and a color-preserving plating process, not easy to fade, and is hypoallergenic. The chain length is 15.8""/40cm.', 'Jewelry Craft: 18K White Gold Plated has a delicate, smooth polished surface. Cut surface regularity, it’s comfortable to wear, and not likely to cause allergy. It uses thickening electroplating technology and an anti-oxidation protection film, to present a brighter, whiter, and more natural color. Adopting the prong setting technique, it is solid and not easy to fall off.', ""Popular Gift: The necklace is packaged in a black jewelry box with film to protect the necklace from scratches and other conditions. The crossover necklace is produced with exquisite craft. Ideal gift for Mother's Day, Anniversary Day, and Birthday to your girlfriend, wife, mom, and daughter. A perfect gift for yourself or someone special."", 'After-sales Service: If you have questions or suggestions about the product, you can contact us by email, and we will solve the problem for you as soon as possible, to bring you the best shopping experience.', 'Style: Crossover']",{}
https://www.amazon.ae/Yellow-Chimes-Multicolor-Triple-Bracelet/dp/B077JM6V8G/ref=sr_1_1445?qid=1686556602&s=fashion&sr=1-1445,Yellow Chimes Multicolor Triple Gold/Silver Plated Alloy Charm Bracelet for Women &amp; Girls,403,"['Handmade Pandora Inspired Diy Beads Charm Bracelet.', 'Metal Material - Three Times Silver/Gold Plated Alloy, Swarovski Elements, Cz American Diamonds & Austrian Crystals. Premium Quality.', 'Stylish Party/Daily/Casual/Office Wear Accessories for Women / Girls. Best For Gifting & Personal Use.', 'GIFT FOR HER! - Ideal Valentine, Birthday, Anniversary Gift For Someone You LOVE . With Our Packaging Box, You Do Not Need To Opt-in For Any Additional Gift Packaging. The Product Comes In A Beautiful Elegant Ready-to-Gift Box.']","{'Material': 'Metal', 'Colour': 'Silver', 'Brand': 'YELLOW CHIMES', 'Style': 'Contemporary', 'Age range (description)': 'Adult'}"
https://www.amazon.ae/Platinum-Elegant-Austrian-Crystal-Adjustable/dp/B077JJPPFP/ref=sr_1_1446?qid=1686556602&s=fashion&sr=1-1446,Yellow Chimes Platinum Plated Trendy Elegant Austrian Crystal Heart Cut Adjustable Ring for Women and Girls,404,"['The Special Person needs Special Looks with A+ Grade Crystals.The Ring features two Heart coming Near and falling in deeper love for each other. The High Grade crystals are promising and make the moments Special.', 'Made from High Quality Imported Austrian Crystal. Five Layer Micro White Gold Plated For High Durability. Intricate high polish creates glamorous reflections and adds a luxurious look. Micro Gold Plated For High Durability.', 'Alloy (97% tin and 3% bismuth). Nickel free and Lead free as per International Standards', 'SIZE- Adjustable', 'GIFT FOR HER! - Ideal Valentine, Birthday, Anniversary gift for someone you ? LOVE ?. Items comes with an Elegant Jewellery Box/Pouch Case for Gifting and Future Safe Keeping']",{}
https://www.amazon.ae/Carissima-Womens-Belcher-Bracelet-Length/dp/B00IBHMZL6/ref=sr_1_1447?qid=1686556602&s=fashion&sr=1-1447,Carissima Gold Women's 9 ct Gold Heart Charm Round Belcher Chain Bracelet of Length 18 cm/7 Inch,405,"['Elegantly crafted from high quality 9 ct rose gold that provides a flattering colour and vibrant shine', 'The Carissima Gold Collection is inspired from the romance of Italy', 'The pieces reflect Italian tradition of classic design and precise craftsmanship to create special pieces that will delight any jewellery lover', 'Your jewel is presented in a beautiful luxurious gift box']","{'Colour': 'Rose Gold', 'Brand': 'Carissima Gold', 'Style': '0.15cm width', 'Size': '18 cm/1.5 mm', 'Item weight': '0.26 Pounds'}"
https://www.amazon.ae/Zaveri-Pearls-Traditional-Non-PrecioUS-Women-Zpfk8692/dp/B07Q31D195/ref=sr_1_1448?qid=1686556602&s=fashion&sr=1-1448,Zaveri Pearls Traditional Non-PrecioUS Metal Gold Tone Gold Plated Kundan Payal For Women-Zpfk8692,407,"['Brand: Zaveri pearls', 'Style: Ethnic', 'Color: Gold', 'Material: Zinc, Plating: 22K Yellow Gold', 'Zaveri Pearls Collection Can Be Seen In Major Tv Serials of Balaji Telefilms Pvt Ltd, Designer And Boutique Collection of Zaveri Pearls Is Preferred By Many Designers, Stars, Celebrities,Shows']","{'Material': 'Metal', 'Colour': 'Golden', 'Brand': 'ZAVERI PEARLS', 'Style': 'Contemporary', 'Age range (description)': 'Adult'}"
https://www.amazon.ae/Guess-Womens-Stainless-Steel-Bracelet/dp/B09P8V5JJQ/ref=sr_1_1449?qid=1686556602&s=fashion&sr=1-1449,Guess Women's G Logo Stainless Steel Gold Curb Chain Charm Bracelet,408,"['Playful, youthful design jewelry for everyday wear. Crafted from a high-quality stainless steel gold plated twisted curb chain bracelet features a dangling G logo charm.', 'Timeless in design, this designer piece is ideal for the woman who values the finer things in life. No matter what your style or aesthetic, jewellery is a great way to elevate your outfit.', 'Beautifully crafted, the GUESS brand jewelry collections reflect the sexy, youthful and adventurous nature of the brand, addressing fashion-conscious consumers from all over the world.', 'Something for everyone, whether you want a statement piece or something you can wear everyday, jewelry from GUESS are designed to accentuate and complement your outfit.', 'All Guess Jewellery will come perfectly packaged in a pouch. Maintain the impeccable look of your accessories by avoiding chemicals, water, body lotions, creams or perfume.']","{'Material': 'Stainless Steel', 'Colour': 'Gold', 'Brand': 'GUESS', 'Style': 'G Logo', 'Age range (description)': 'Adult'}"
https://www.amazon.ae/Sunflower-Necklace-Sunshine-Engraved-Pendant/dp/B08Z3KGWKC/ref=sr_1_1450?qid=1686556602&s=fashion&sr=1-1450,Sunflower Locket Necklace You are My Sunshine Engraved Pendant Necklace for Women Girls with Nice Gift Box,409,"['🌻YOU ARE MY SUNSHINE🌻: There is a message “You are my sunshine”engraved in the necklace,nice necklace pendant,perfect for everyday wear will make you charmer and interesting, beautiful and attractive.', '🌻EYE-CATCHING🌻: Sunflowers are known for being happy flowers, You can open the sunflower at hand and message comes out. The ultimate jewelry trend for 2019, statement locket necklaces are the perfect way to highlight your Spring/Summer wardrobe.Wear our fashion statement pieces to a holiday party, prom, date night, or any special occasion and shine!', ""🌻BEAUTIFUL DESIGN AND PACKAGING🌻: It made by safe material with gold tone chain, Chain long 21.25''+2.4'' extension. Sunflower approximately 1.25”. It comes with an stunning silver box Which Makes it a Great Gift for birthdays, Mother’s Day, Christmas and holidays, or just to say “I love you!”"", '🌻PERFECT GIFT🌻: Sunflower is a symbolic flower that reaches for the light,symbolizing strength,health, happiness,vitality and prosperity. Perfect gift for your love ones as a daily reminder to be strong and stay positive! Makes a magnificent present for Christmas. Let your love ones know how much they mean to you', '🌻AFTER SERVICE GUARANTEE🌻: 100% Item guarantee, free exchange or full money back within 97 days if you are not satisfied with Sunflower necklace. Feel free to contact us if you have any questions.']",{}
https://www.amazon.ae/JMIMO-Necklace-Friendship-Heart-shaped-Splicing/dp/B08G8L4CH4/ref=sr_1_1493?qid=1686556607&s=fashion&sr=1-1493,JMIMO Best Friends Necklace Friendship Gift BFF Women's Fashion Jewelry Necklace Good Friends Heart-shaped Splicing Necklace Weirdo 1 Weirdo 2 (2 Pcs),414,"['💗【Occasion】:Sister necklace is a great gift for best friends sisters on Graduation, Birthday, Christmas, Wedding, Family Day, Party or any time of a year.', '💗【Unique Design】: The necklaces with beautiful blue rhinestones and heart pendants,perfect for everyday wear will make you charmer and interesting, beautiful and attractive.', '💗【Material】:It was made of high quality High-quality metal material-Meet rigid safety and non-toxic materials standard ,exquisite workmanship,comfortable to wear,no deformation,no rust,no fading,long life time.', '💗【Beautiful Package】:Coming with free black velvet jewellery bag.，Ready for gift giving at any time，The lucky receiver will love this special gift.', '💗【Best Service】:Questions or any problems when received package, pls feel free to contact us, we are happy to receive your feedback and serve for you.']",{}
https://www.amazon.ae/Oxidized-Stylish-Traditional-ChandBali-Earrings/dp/B084HCVS9G/ref=sr_1_1494?qid=1686556607&s=fashion&sr=1-1494,Yellow Chimes Silver German Silver Oxidized Brass Stylish Afghani Traditional ChandBali Earrings Women And Girls (5 Pair Combo),415,"['Combo of 5 Pairs Designer Stylish Silver Oxidized Afghani Kashmiri Style Designer Indian Look Lightweight Chandbali Earrings- An Eternal Classical Design. These Vintage earrings will complement any Occasion Ethnic Wear/ Daily / College / Party Wear.', 'Produced under Quality Control One by One Checking Focus on Detail Processing. Top Quality/ Latest Trend Design/Anti-Allergy', 'Beautiful Looks at One Glance- with Intricate High Polish creates Glamorous Reflections and adds Luxurious Looks.', 'Skin Friendly-: Lead & Nickel Free in compliance with all International Requirements,Size : 8 * 5 CM', 'Gift for Her - Ideal Valentine, Birthday, Anniversary gift for someone you Love.']",{}
https://www.amazon.ae/Jewseen-Cartilage-Piercing-Surgical-cubic-zirconia/dp/B0BMG8RQXZ/ref=sr_1_1495?qid=1686556607&s=fashion&sr=1-1495,Jewseen 16g Septum Ring Star Septum Jewelry Cartilage Earring Hoop Helix Piercing Jewelry Surgical Steel Tragus Earrings Daith Earrings Nose Ring Hoop for Women and Men,416,"['Style:One package includes one piece star septum ring.  We offer five options for you to choose:Steel,gold,rosegold,rainbow and black.', 'Gauge:Bar thickness: 16g(1.2mm);Inner diameter:10mm.Suitable for septum cartilage helix nose tragus piercing jewelry, easy to screw off and on.', 'Material:This helix earring is made of 316l stainless steel,highly polished surface, convenient to wear them.', ""Design:This daith earring use simple star design,suitable for cartilage tragus helix septum and nose piercing jewelry. Best gift on thanksgiving day,christmas,mother's day, father's day ,vacation or birthday, party and new year,halloween day."", 'Service:90-Day Money Back Guarantee or Exchange,We Are Engaged in Providing Best Shopping Experience, Please Feel Free to let us Know if You Have any Questions and We will Give You a 100% Satisfied Solution.']",{}
https://www.amazon.ae/CRYSTALMIRACLE-Powerful-Handcrafted-Accessory-Meditation/dp/B079RYWV26/ref=sr_1_1496?qid=1686556607&s=fashion&sr=1-1496,CRYSTALMIRACLE Powerful Selenite Beaded Round Bracelet Crystal Healing Fashion Jewelry Men Women Gift Psychic Energy Handcrafted Accessory Wellness Peace Meditation Love,417,"['#N/A', '#N/A', '#N/A', '#N/A', '#N/A', 'Style: beaded bracelet']","{'Material': 'Gemstone', 'Colour': 'white', 'Brand': 'CRYSTALMIRACLE', 'Style': 'beaded bracelet', 'Age range (description)': 'Adult'}"
https://www.amazon.ae/Kridzisw-Threadless-Stainless-Straight-16PCS-28PCS/dp/B0BHX64KP2/ref=sr_1_1497?qid=1686556607&s=fashion&sr=1-1497,Kridzisw 20G 18G Push in Threadless Nose Rings Stud Stainless Steel Straight Heart Star Opal Nose Rings Piercing Jewelry for Women Men Girls CZ 2MM 2.5MM 3MM 16PCS-28PCS,418,"['[NOSE RINGS STUDS]: You Will Receive 28 Pieces Stainless steel Nose Rings Piercing Jewelry,7 Style Nose Studs,Each Style in 4 different Color. Convenience and Ease of Push In Jewelry Makes It Compatible with Virtually Every Piercing Type. All Of Them Are Beautiful And Elegant, Multiple Choices For Meeting Your Various Needs.', '[NOSE STUDS SIZE]: Straight Nose Rings Gauge: 18g=1.0mm, Bar Length: 6.5mm-7mm, CZ Diameter: 2.5mm-3mm,Color: Silver', '[SAFETY MATERIAL]: Made Of 316L Surgical Steel,Hypoallergenic and Nickel Free Nose Ring Studs,High Polished Smooth Surface 18g Nose Rings Piercing Jewelry, Solid and Durable, not Easy to Deform, Comfortable Wearing.', ""[Exquisite Design]: Affordable Set, Nose Rings Piercing Jewelry 18 Gauge is a Perfect Gift for Whoever You Love or Just for Yourself on Christmas Day, Mothers' day, Party, Outgoing, Birthday and so on."", 'SATISFACTION GUARANTEE All Kridzisw Products Are Offered 90 Days Money Back or Exchange Guarantee. If You Have Any Problems, Please Contact Us Freely, We will Solve The Problem For you Within 24 Hours.', 'Closure: Push Back', 'Style: Elegant']",{}
https://www.amazon.ae/Alphabet-Letter-Initial-Sterling-Silver/dp/B07Q7MZ55P/ref=sr_1_1498?qid=1686556607&s=fashion&sr=1-1498,"Alphabet Charm Letter Beads,A-Z Letter Initial Spacer,Solid Woman' Sterling Silver Pandora Charm",419,"['Metal:S925 Sterling Silver.', 'Alphabet Beads A-Z Letter charm beads Hole Size is about 4.8mm~5mm,beads size is 23mm long,weight is 1.0g', 'Compatible with Pandora,Biagi,Trollbeads and Chamilia European Bracelets', ""Ideal Gifts for Christmas, Mother's Day, Valentine's Day, Graduation Gifts, Bridal Gifts or your other special occasion you would like to make memorable."", 'if you have any question, please be free to contact us !']",{}
https://www.amazon.ae/Necklace-Pendant-Protection-Adjustable-Jewelry/dp/B0BNBGGY22/ref=sr_1_1541?qid=1686556613&s=fashion&sr=1-1541,2 PCS Evil Eye Necklace for Women Gold Pendant Hamsa Hand Protection Lucky Blue Eyes Evil Eye Charms Adjustable Choker Jewelry Gift Set,424,"['The design of ""evil eye""is inspired by the traditional Amulet of the Middle East, which represents the guardian. It is also known as the eye of Turkey, which means to protect and keep the bad things out. It is said that the evil eye can absorb the evil and jealousy of outsiders.', ""Good Safe Quality: Our Evil Eye Necklace is Nickel free and hypoallergenic, and can't be faded in a long time. The evil eye necklace is handmade, will not irritate your skin, giving you a comfortable and safe use experience."", 'Adjustable Chain: Evil Eye Necklace fit most women and girls neck, match with suitable apparel for different occasion. It will bring you good luck. The evil eye look and creative design of this necklace is very popular among women , and is one of the most trendy necklace styles today.', 'Evil Eye Amulet: Evil Eye Symbol provides protection from bad spirits and negativity. Wearing the Evil Eye Charm Necklace Jewelry can improve poverty and misfortune. This is a Powerful amulet for Success and Good Luck and Joy.', ""A Lucky Gift: The lucky necklace is a good gift for your wife, girlfriend, mom, best friend or yourself on Christmas Day, Birthday, Valentine's Day, Mother's Day, Graduation, Wedding, Anniversary, Engagement, Dating, and any special occasion."", 'Style: Modern']",{}
https://www.amazon.ae/YADOCA-Stainless-Butterfly-Piercing-cubic-zirconia/dp/B0B1393SRQ/ref=sr_1_1542?qid=1686556613&s=fashion&sr=1-1542,YADOCA 16 Pcs 20G Nose Studs Surgical Steel L Shaped Nose Rings Studs for Women Opal CZ Heart Butterfly Nose Piercing Jewelry Silver Rose Gold,425,"['【L Shaped Nose Studs】: You can get 16 pcs nose rings studs for women. Many different styles: butterfly nose stud, heart nose stud, CZ nose stud, opal nose stud, etc. There are enough quantities to meet your wearing needs and it is worth the money.', '【Hypoallergenic Nose Piercing】: L shaped nose studs are made of 316L stainless steel and cubic zirconia. Highly polished, lead and nickel free, hypoallergenic, safe and comfortable to wear.', '【Size】: Nose studs 20 Gauge (0.8mm).L shape nose studs post length: 7mm. Suitable size, L-shaped design, not easy to lose, easy to put on and take off.', '【Exquisite Designs】: These cute nose piercing jewelry are different from simple nose rings, with lovely and delicate designs: hearts, butterflies, evil eyes, stars and moons, flowers, opal, bar, etc. Various styles add more charm and personality to your outfit. Share these stainless steel nose rings with your friends.', '【After-Sale Service】: Fast shipping, 24/7 online Q&A service, 100% satisfaction and 180-day money-back service. If you have any questions about L Shaped Nose Studs, please contact us in time. We just wish you a happy shopping!', 'Closure: Push Back', 'Style: Stud']",{}
https://www.amazon.ae/PAVOI-Colored-Lightweight-Chunky-Earrings/dp/B07ML324GG/ref=sr_1_1543?qid=1686556613&s=fashion&sr=1-1543,PAVOI 14K Gold Colored Lightweight Chunky Open Hoops | Gold Hoop Earrings for Women,426,"['PAVOI 4.5mm Thick 30mm / 1.2 Inch Diameter Yellow Gold Colored Small Hoop Earrings. A perfect gift! These Hoop Earrings are always Best Sellers!', 'This thick hoop earring is crafted to be lightweight for easy all-day wear. They are Hypoallergenic; Nickel and Lead-Free with Stainless Steel Post', ""&#10022 MADE WITH LOVE &#10022 This unique and heartfelt product is beautifully packaged and ready for giving. Makes a sentimental surprise for any awesome lady. Great gifts for Mom or Grandma on Mother's Day, anniversary, birthday, or wedding celebration."", '&#10022 90 DAY GUARANTEE &#10022 To Ensure Your Complete Satisfaction, We Offer a 90 Day No-Questions-Asked Money Back Guarantee. All the metals we use are lead free, nickel free and hypoallergenic. Excellent customer service. PAVOI 100% guarantees your satisfaction.', '&#10022 PROUDLY AMERICAN OWNED &#10022 We are an American owned and operated company! Please search PAVOI on Amazon for more of our designs!', 'Style: Plated - Yellow']",{}
https://www.amazon.ae/Shining-Diva-Fashion-Earrings-10795er/dp/B07YLV2TPH/ref=sr_1_1544?qid=1686556613&s=fashion&sr=1-1544,"Shining Diva Fashion Stylish Crystal Gold Plated Hoop Earrings for Women (Golden , 10795er)",427,"['Latest design stylish gold plated crystal earrings from the house of Shining Diva. These earings are Perfect for Daily wear, College Wear or even Party Wear.', 'Made from high quality material. Five layer gold plated.', 'These Ear Rings can be worn with all kind of outfits', 'Ideal Gift for Girls, Girlfriend, Wife', ""Shining diva is a well known brand across fashion jewellery sector. Shining Diva products are preferred by many Designers, Stars and Celebrities. Shining Diva fashion jewelry believes in making beauty and fashion a part of everybody's life."", 'Made from high quality material. Five layer gold plated.', 'These Ear Rings can be worn with all kind of outfits', '', '', '']",{}
https://www.amazon.ae/Piercing-Septum-Jewelry-Cartilage-16G%EF%BC%88Gold%EF%BC%89/dp/B0C1C1G14J/ref=sr_1_1545?qid=1686556613&s=fashion&sr=1-1545,"Piercing Kit, Nose Septum Rings Piercing Jewelry for Ear Lip Belly Button Tongue Tragus Cartilage Body Piercing Tools Kit with Piercing Needle 14G 16G（Gold）",428,"['🧰Professional Body Piercing Kit Includes Needles Gloves Tools', '🧰10 Piercing Needles, 2 Disposable Piercing Clamp, 1 Black Latex Glove, 100% Sterilized Using Ethylene Oxide (EO) Gas.', '🧰Belly Button Ring, Ball Closure Rings (BCR) 14G, Circilar Horseshoe Barbels (CBR) 14G, 16G, Curved Barbells (CR) 14G, 16G, Labret Studs 16G, Straight Barbells 14G, 16G.', '🧰Use for Body Piercing (Labret, Lip, Eyebrow, Cartilage, Helix, Daith, Tragus, Tongue, Septum, Navel, etc).', '🧰All jewelry is made of stainless steel - good quality and perfect for initial piercings!']",{}
https://www.amazon.ae/Fstrend-Statement-African-Necklace-Accessories/dp/B089NPK6SC/ref=sr_1_1546?qid=1686556613&s=fashion&sr=1-1546,Fstrend Statement Chunky Choker Gold Plated African Necklace Costume Party Jewelry Accessories for Women and Girls,429,"['★Statement Chunky Choker Necklace approx 15+2.5in /38+7cm.', '★Layered necklace is made of alloy,can be free to match according to your preferences.', '★These beautiful necklace is stylish popular and make your shape more attractive. It’s fit for most women and girls.', '★OCCASION: This Unique necklaces for daily use,wedding,summer beach party and other special occasions.It will make you elegant and gorgeous.', '★Attention: Size may be 2cm/1 inch inaccuracy due to hand measure;Color may be little different due to monitor,Thanks understand!', 'Style: Fashion']",{}
https://www.amazon.ae/Earrings-Crystals-Sterling-Hypoallergenic-Occasion/dp/B09W2J41RH/ref=sr_1_1589?qid=1686556620&s=fashion&sr=1-1589,"Silver Earrings, Crystals Ear Cuffs, Sterling Hypoallergenic Earring, Earrings Fits, for Any Occasion (A Pair 14 Crystal)",434,"['【Style and location】: Suitable for a lot of daily wear, make you charmer and attractive on any occasion.', '【Metal type】: Sterling silver S925. Elegantly crafted in high quality 925 sterling silver polish rhodium finishing.', '【Stunning crystal】: AAA-quality cubic zirconia with meticulous cut, displays high brilliance and a vibrant sparkle.', '【Crystal earrings 7】: Sterling silver ear climber stud earrings, are lightweight and comfortable, they are very easy to insert into your ears, these ear climber earrings fit for any occasion.', ""【 Made with love】: This unique and heartfelt product is beautifully packaged and ready for forgiving. Makes a sentimental surprise for any awesome lady. Great gifts for mom or grandma on mother's day, anniversary, birthday, or wedding celebration."", 'Style: Classic']",{}
https://www.amazon.ae/PAVOI-Plated-Sterling-Silver-Earrings/dp/B076G8QGP3/ref=sr_1_1590?qid=1686556620&s=fashion&sr=1-1590,PAVOI 14K Gold Plated Sterling Silver Post Dainty Mini Bar Stud Earrings | Gold Earrings for Women,435,"['These Trendy Earrings for Women are 7/8"" Long Making them Perfect Minimalist Earrings', '14K Gold Plating on these dainty earrings will ensure a very long lasting brilliant finish that is nickel free, lead free and hypoallergenic.', ""&#10022 PERFECT FOR GIFTING &#10022 This makes the perfect gift for Mother's Day, Valentine's Day, Christmas, Hannukah, Birthdays, June Birthstone, Engagement, Brides, Bridesmaids or Graduation for any woman, teen, children, daughters, granddaughters, girlfriend, wife, fiancee or that special lady."", '&#10022 90 DAY GUARANTEE &#10022 Your happiness is our happiness! To Ensure Your Complete Satisfaction, We Offer a 90 Day No-Questions-Asked Money Back Guarantee.', '&#10022 PROUDLY AMERICAN OWNED &#10022 We are an American owned and operated company! Please search PAVOI on Amazon for more of our designs!', 'Style: Rose Long']",{}
https://www.amazon.ae/NanMuc-Teardrop-Birthstone-Birthday-Constellation/dp/B0BHQGB8D4/ref=sr_1_1591?qid=1686556620&s=fashion&sr=1-1591,NanMuc 12 Zodiac Sign Teardrop Birthstone Birthday Charm Constellation Bead Pendant for Pandora Bracelet Necklace,436,"['NanMuc 12 Zodiac Sign charms compatible with most brands of U.S.and European style bracelets.', 'Leo Charms Women Jewelry is Made of Copper,Best DIY Jewelry for Charms Bracelets or Necklace Pendants.compatible with most U.S. and European bracelets', 'DIY Jewelry Charms for Adults Perfect Gift:this charm is a surprise gift for your wife, girlfriend, mom, grandmother, grandma, aunt, daughter, sister, family, best friend or even yourself.', ""Ideal Gifts for Christmas, Mother's Day, Valentine's Day, Birthday, Graduation, Bridal, Memorial Day, Anniversary, Wedding or your other special occasion you would like to make memorable."", 'Packaging Comes with 1 x Copper Charm and 1 x Storage Blue Velvet Bag; not including charm bracelet', 'Style: Leo(7.23-8.23)']",{}
https://www.amazon.ae/Gehena-Estele-Navratan-Necklace-50500042-Ig/dp/B098DFLMVB/ref=sr_1_1592?qid=1686556620&s=fashion&sr=1-1592,Gehena By Estele Gold Plated Necklace Set for Women,437,"['The brand Gehena By Estele is created by ESTELE, established since 1989, is curated, manufactured & sold by women for women. With 100% made in India product we are “vocal for local” with a core focus on sustainability that recycles all waste Metal, Water, Plastic & Rubber.', 'Gehena By Estele has been created by ESTELE - has been selling in India & across the globe for 31 years. With 1000 plus points of retail sale & online market expansion. We provide the best designs at best prices & 1 year warranty to ensure high customer happiness.', ""A woman’s love for Jewellery need's no introduction. Hand crafted for the modern age, quintessential, goddess that walk’s the earth."", 'Style: Navratan']",{}
https://www.amazon.ae/Mother-Daughter-Alphabet-Necklace-Splicing-Creative/dp/B09W2BBSQL/ref=sr_1_1593?qid=1686556620&s=fashion&sr=1-1593,2 Pack Mother-Daughter Alphabet Necklace Set Splicing Yin Yang Pendant Necklace Creative Shape Suitable as Birthday/Festival/Mother's Day Gift,438,"['💕【Special meaning】The yin and yang stitching design of this necklace has a special meaning. Yin and yang are the concepts of mutual harmony and interrelatedness, which means that mother and daughter love each other.', '💕【Material】Made of eco-friendly brass, plated with 14K gold, high polishing, electronic coating protection. Lead-free, nickel-free. We use electrostatic film to protect the pendant from scratches.', '💕【Specifications】18 inch + 2 inch extension, pendant size: 0.4*0.65 inches inches. Pendant with high-quality white cubic zirconia on one side and black on the other. Comes with two solid thin chains.', '💕【Innovative design】The spliced design is very fashionable and suitable for wearing on various occasions。', ""💕【Perfect Gift】The perfect gift for mom and daughter, symbolizing a harmonious binary relationship. Birthday gifts, Graduation gifts, Thanksgiving gifts,, Mother's Day gifts, or other special day gifts.""]",{}
https://www.amazon.ae/Multilayered-ELECDON-Bracelets-Bracelet-Personality/dp/B09P36XM8C/ref=sr_1_1594?qid=1686556620&s=fashion&sr=1-1594,"Multilayered Women Anklets, ELECDON Women Ankle Bracelets Beaded Bracelet Elastic Foot and Hand Chain Jewelry, Personality Creative Anklet, Boho Handmade Beads Colorful (7Pcs, Set-1)",439,"['❥Size: One size fit most (8.6in/22cm), boho foot chains have flexible to fit any size, which will comfortably fit all foot size.', '❥Materials: Boho summer beach anklets are made of high-quality glass bead and flexible rope. Will not fade and broken.', '❥Color: Colorful multilayered ankle bracelet will make you be the brightest star in the crowd. Set of 7 beaded anklets will make you get a lot of compliments.', '❥Features: One chain for two purposes---Anklet or Bracelet. Fashion bohemian foot chain not only can be a foot chain but also a hand chain to decorate yourself.', '❥Application Occasions: Multicolor foot bracelets can be worn any occasion, particularly prefect for beach, party, prom, show, wedding and so on.', 'Style: Bohemian']","{'Material': 'Glass', 'Colour': 'multi', 'Brand': 'ELECDON', 'Style': 'Bohemian', 'Size': 'One Size'}"
https://www.amazon.ae/WAINIS-Bracelets-Colorful-Stackable-Bohemian/dp/B0B68FYVM1/ref=sr_1_1637?qid=1686556626&s=fashion&sr=1-1637,WAINIS 44 Pcs Preppy Bracelets Set Colorful Heart Star Evil Eye Beaded Polymer Clay Pearl Stackable Charm Y2K Kidcore Summer Beach Bohemian Layering Bracelets for Women Girls Teens,444,"['【LOVELY STACKABLE BRACELETS】One package contains 44 different styles of preppy bracelets. Colorful bracelets are suitable for various occasions. You can choose to wear them alone or stack them, or share them with your family and friends.', '【HIGH QUALITY MATERIALS】44 Pcs Y2K bracelets made of premium soft clay and acrylic material, the beads are smooth, don’t irritate the skin, non-fade, waterproof, durable, lightweight, which is comfortable for wearing.', ""【SIZE INFORMATION】Our stacking bracelets' inner length is about 6.2 inches, elastic design, suitable for most people’s wrist size. Pair them with your summer dress or a t-shirts and jeans for classic Bohemia chic."", ""【WIDE APPLICATIONS】Preppy bracelets set is a perfect gift for your mom, dad, boyfriend, girlfriend, best friend, son, daughter, roommate or classmate. Lovely gifts on birthday, anniversary, wedding, graduation, Valentine's day, Thanksgiving Day, Christmas, etc."", 'Aftersale Service--365 day exchange or money back. We are committed to provide you with good services, all products have been inspected before packaging. If you are not satisfied with our product, please contact us by email, we will provide you a satisfactory solution in 24 hours.', 'Style: Bohemian']","{'Material': 'Acrylic', 'Colour': 'A:44Pcs', 'Brand': 'WAINIS', 'Style': 'Bohemian', 'Age range (description)': 'Kid'}"
